Mod:Item:MetaData, Localized Name
ceramics:clay_bucket:0, Molten TBU Fuel Clay Bucket
ceramics:clay_bucket:0, Molten TBU Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of TBU Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEU-233 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEU-233 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LEU-233 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEU-233 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEU-233 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HEU-233 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEU-235 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEU-235 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LEU-235 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEU-235 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEU-235 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HEU-235 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEN-236 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEN-236 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LEN-236 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEN-236 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEN-236 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HEN-236 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEP-239 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEP-239 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LEP-239 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEP-239 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEP-239 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HEP-239 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEP-241 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEP-241 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LEP-241 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEP-241 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEP-241 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HEP-241 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEA-242 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEA-242 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LEA-242 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEA-242 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEA-242 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HEA-242 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LECm-243 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LECm-243 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LECm-243 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HECm-243 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HECm-243 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HECm-243 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LECm-245 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LECm-245 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LECm-245 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HECm-245 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HECm-245 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HECm-245 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LECm-247 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LECm-247 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LECm-247 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HECm-247 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HECm-247 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HECm-247 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEB-248 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LEB-248 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LEB-248 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEB-248 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HEB-248 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HEB-248 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LECf-249 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LECf-249 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LECf-249 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HECf-249 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HECf-249 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HECf-249 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LECf-251 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten LECf-251 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of LECf-251 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HECf-251 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten HECf-251 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of HECf-251 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted TBU Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted TBU Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted TBU Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEU-233 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEU-233 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LEU-233 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEU-233 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEU-233 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HEU-233 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEU-235 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEU-235 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LEU-235 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEU-235 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEU-235 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HEU-235 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEN-236 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEN-236 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LEN-236 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEN-236 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEN-236 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HEN-236 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEP-239 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEP-239 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LEP-239 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEP-239 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEP-239 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HEP-239 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEP-241 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEP-241 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LEP-241 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEP-241 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEP-241 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HEP-241 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEA-242 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEA-242 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LEA-242 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEA-242 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEA-242 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HEA-242 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LECm-243 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LECm-243 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LECm-243 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HECm-243 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HECm-243 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HECm-243 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LECm-245 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LECm-245 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LECm-245 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HECm-245 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HECm-245 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HECm-245 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LECm-247 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LECm-247 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LECm-247 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HECm-247 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HECm-247 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HECm-247 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEB-248 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LEB-248 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LEB-248 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEB-248 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HEB-248 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HEB-248 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LECf-249 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LECf-249 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LECf-249 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HECf-249 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HECf-249 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HECf-249 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LECf-251 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted LECf-251 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted LECf-251 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HECf-251 Fuel Clay Bucket
ceramics:clay_bucket:0, Molten Depleted HECf-251 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Molten FLiBe Salt Solution of Depleted HECf-251 Fluoride Fuel Clay Bucket
ceramics:clay_bucket:0, Etching Acid Clay Bucket
ceramics:clay_bucket:0, Liquid Plastic Clay Bucket
ceramics:clay_bucket:0, Oil Clay Bucket
ceramics:clay_bucket:0, LPG Clay Bucket
ceramics:clay_bucket:0, Gasoline Clay Bucket
ceramics:clay_bucket:0, Kerosene Clay Bucket
ceramics:clay_bucket:0, Diesel Clay Bucket
ceramics:clay_bucket:0, Lubricant Clay Bucket
ceramics:clay_bucket:1, Milk Clay Bucket
ceramics:clay_shears, Clay Shears
ceramics:clay_helmet, Clay Helmet
ceramics:clay_chestplate, Clay Chestplate
ceramics:clay_leggings, Clay Leggings
ceramics:clay_boots, Clay Boots
ceramics:clay_helmet_raw, Unfired Clay Helmet
ceramics:clay_chestplate_raw, Unfired Clay Chestplate
ceramics:clay_leggings_raw, Unfired Clay Leggings
ceramics:clay_boots_raw, Unfired Clay Boots
ceramics:clay_bucket_block, Unfired Clay Bucket
ceramics:clay_hard:0, Porcelain Bricks
ceramics:clay_hard:1, Dark Bricks
ceramics:clay_hard:2, Marine Bricks
ceramics:clay_hard:3, Golden Bricks
ceramics:clay_hard:4, Dragon Bricks
ceramics:clay_hard:5, Lava Bricks
ceramics:clay_hard:6, Rainbow Bricks
ceramics:clay_soft:0, Unfired Porcelain
ceramics:clay_wall:0, Bricks Wall
ceramics:clay_wall:1, Porcelain Bricks Wall
ceramics:clay_wall:2, Dark Bricks Wall
ceramics:clay_wall:3, Marine Bricks Wall
ceramics:clay_wall:4, Golden Bricks Wall
ceramics:clay_wall:5, Dragon Bricks Wall
ceramics:clay_wall:6, Lava Bricks Wall
ceramics:clay_wall:7, Rainbow Bricks Wall
ceramics:clay_slab:0, Porcelain Bricks Slab
ceramics:clay_slab:1, Dark Bricks Slab
ceramics:clay_slab:2, Marine Bricks Slab
ceramics:clay_slab:3, Golden Bricks Slab
ceramics:clay_slab:4, Dragon Bricks Slab
ceramics:clay_slab:5, Lava Bricks Slab
ceramics:clay_slab:6, Rainbow Bricks Slab
ceramics:porcelain:0, White Porcelain
ceramics:porcelain:1, Orange Porcelain
ceramics:porcelain:2, Magenta Porcelain
ceramics:porcelain:3, Light Blue Porcelain
ceramics:porcelain:4, Yellow Porcelain
ceramics:porcelain:5, Lime Porcelain
ceramics:porcelain:6, Pink Porcelain
ceramics:porcelain:7, Gray Porcelain
ceramics:porcelain:8, Light Gray Porcelain
ceramics:porcelain:9, Cyan Porcelain
ceramics:porcelain:10, Purple Porcelain
ceramics:porcelain:11, Blue Porcelain
ceramics:porcelain:12, Brown Porcelain
ceramics:porcelain:13, Green Porcelain
ceramics:porcelain:14, Red Porcelain
ceramics:porcelain:15, Black Porcelain
ceramics:porcelain_bricks_stairs, Porcelain Bricks Stairs
ceramics:rainbow_clay:0, Rainbow Porcelain
ceramics:rainbow_clay:1, Rainbow Porcelain
ceramics:rainbow_clay:2, Rainbow Porcelain
ceramics:rainbow_clay:3, Rainbow Porcelain
ceramics:rainbow_clay:4, Rainbow Porcelain
ceramics:rainbow_clay:5, Rainbow Porcelain
ceramics:rainbow_clay:6, Rainbow Porcelain
ceramics:rainbow_clay:7, Rainbow Porcelain
ceramics:rainbow_bricks_stairs, Rainbow Bricks Stairs
ceramics:dark_bricks_stairs, Dark Bricks Stairs
ceramics:golden_bricks_stairs, Golden Bricks Stairs
ceramics:marine_bricks_stairs, Marine Bricks Stairs
ceramics:dragon_bricks_stairs, Dragon Bricks Stairs
ceramics:lava_bricks_stairs, Lava Bricks Stairs
ceramics:clay_barrel_unfired:0, Unfired Clay Barrel
ceramics:clay_barrel_unfired:1, Unfired Clay Barrel Extension
ceramics:clay_barrel_unfired:2, Unfired Porcelain Barrel
ceramics:clay_barrel_unfired:3, Unfired Porcelain Barrel Extension
ceramics:clay_barrel:0, Clay Barrel
ceramics:clay_barrel:1, Clay Barrel Extension
ceramics:clay_barrel_stained:0, White Clay Barrel
ceramics:clay_barrel_stained:1, Orange Clay Barrel
ceramics:clay_barrel_stained:2, Magenta Clay Barrel
ceramics:clay_barrel_stained:3, Light Blue Clay Barrel
ceramics:clay_barrel_stained:4, Yellow Clay Barrel
ceramics:clay_barrel_stained:5, Lime Clay Barrel
ceramics:clay_barrel_stained:6, Pink Clay Barrel
ceramics:clay_barrel_stained:7, Gray Clay Barrel
ceramics:clay_barrel_stained:8, Light Gray Clay Barrel
ceramics:clay_barrel_stained:9, Cyan Clay Barrel
ceramics:clay_barrel_stained:10, Purple Clay Barrel
ceramics:clay_barrel_stained:11, Blue Clay Barrel
ceramics:clay_barrel_stained:12, Brown Clay Barrel
ceramics:clay_barrel_stained:13, Green Clay Barrel
ceramics:clay_barrel_stained:14, Red Clay Barrel
ceramics:clay_barrel_stained:15, Black Clay Barrel
ceramics:clay_barrel_stained_extension:0, White Clay Barrel Extension
ceramics:clay_barrel_stained_extension:1, Orange Clay Barrel Extension
ceramics:clay_barrel_stained_extension:2, Magenta Clay Barrel Extension
ceramics:clay_barrel_stained_extension:3, Light Blue Clay Barrel Extension
ceramics:clay_barrel_stained_extension:4, Yellow Clay Barrel Extension
ceramics:clay_barrel_stained_extension:5, Lime Clay Barrel Extension
ceramics:clay_barrel_stained_extension:6, Pink Clay Barrel Extension
ceramics:clay_barrel_stained_extension:7, Gray Clay Barrel Extension
ceramics:clay_barrel_stained_extension:8, Light Gray Clay Barrel Extension
ceramics:clay_barrel_stained_extension:9, Cyan Clay Barrel Extension
ceramics:clay_barrel_stained_extension:10, Purple Clay Barrel Extension
ceramics:clay_barrel_stained_extension:11, Blue Clay Barrel Extension
ceramics:clay_barrel_stained_extension:12, Brown Clay Barrel Extension
ceramics:clay_barrel_stained_extension:13, Green Clay Barrel Extension
ceramics:clay_barrel_stained_extension:14, Red Clay Barrel Extension
ceramics:clay_barrel_stained_extension:15, Black Clay Barrel Extension
ceramics:porcelain_barrel:0, White Porcelain Barrel
ceramics:porcelain_barrel:1, Orange Porcelain Barrel
ceramics:porcelain_barrel:2, Magenta Porcelain Barrel
ceramics:porcelain_barrel:3, Light Blue Porcelain Barrel
ceramics:porcelain_barrel:4, Yellow Porcelain Barrel
ceramics:porcelain_barrel:5, Lime Porcelain Barrel
ceramics:porcelain_barrel:6, Pink Porcelain Barrel
ceramics:porcelain_barrel:7, Gray Porcelain Barrel
ceramics:porcelain_barrel:8, Light Gray Porcelain Barrel
ceramics:porcelain_barrel:9, Cyan Porcelain Barrel
ceramics:porcelain_barrel:10, Purple Porcelain Barrel
ceramics:porcelain_barrel:11, Blue Porcelain Barrel
ceramics:porcelain_barrel:12, Brown Porcelain Barrel
ceramics:porcelain_barrel:13, Green Porcelain Barrel
ceramics:porcelain_barrel:14, Red Porcelain Barrel
ceramics:porcelain_barrel:15, Black Porcelain Barrel
ceramics:porcelain_barrel_extension:0, White Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:1, Orange Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:2, Magenta Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:3, Light Blue Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:4, Yellow Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:5, Lime Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:6, Pink Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:7, Gray Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:8, Light Gray Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:9, Cyan Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:10, Purple Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:11, Blue Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:12, Brown Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:13, Green Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:14, Red Porcelain Barrel Extension
ceramics:porcelain_barrel_extension:15, Black Porcelain Barrel Extension
ceramics:faucet, Porcelain Faucet
ceramics:channel, Porcelain Channel
cttinycoal:tiny_coal, Tiny Coal
cttinycoal:tiny_charcoal, Tiny Charcoal
indlog:item_pipe:0, Item Transport Pipe
indlog:item_pipe:1, Item Injection Pipe
indlog:item_pipe:2, Item Extraction Pipe
indlog:fluid_pipe:0, Fluid Transport Pipe
indlog:fluid_pipe:1, Fluid Injection Pipe
indlog:fluid_pipe:2, Fluid Extraction Pipe
indlog:warp_pipe, Advanced Universal Pipe
indlog:tank:0, Fluid Tank §8tiny
indlog:buffer:0, Item Buffer §6normal-S
indlog:auto_craft, Automatic Crafter
indlog:inv_connector, Remote Access Pipe
indlog:fluid_filter, Pipe Liquid-Filter
indlog:item_filter, Pipe Item-Filter
indlog:portable_craft, Portable Autocrafter
indlog:remote_inv, Portable Inventory Remote Access
pneumaticcraft:fluid.lpg, LPG
pneumaticcraft:fluid.fuel, Gasoline
pneumaticcraft:fluid.oil, Oil
pneumaticcraft:fluid.plastic, Plastic
pneumaticcraft:fluid.etchacid, Etching Acid
pneumaticcraft:fluid.lubricant, Lubricant
pneumaticcraft:fluid.kerosene, Kerosene
pneumaticcraft:fluid.diesel, Diesel
